date,SBIN,overlap
2018-05-03,30.0,1.0
2018-05-04,23.0,1.0
2018-05-05,13.0,1.0
2018-05-06,9.0,1.0
2018-05-07,27.0,1.0
2018-05-08,27.0,1.0
2018-05-09,19.0,1.0
2018-05-10,21.0,1.0
2018-05-11,24.0,1.0
2018-05-12,6.0,1.0
2018-05-13,6.0,1.0
2018-05-14,15.0,1.0
2018-05-15,26.0,1.0
2018-05-16,22.0,1.0
2018-05-17,17.0,1.0
2018-05-18,24.0,1.0
2018-05-19,7.0,1.0
2018-05-20,10.0,1.0
2018-05-21,28.0,1.0
2018-05-22,43.0,1.0
2018-05-23,43.0,1.0
2018-05-24,37.0,1.0
2018-05-25,40.0,1.0
2018-05-26,17.0,1.0
2018-05-27,7.0,1.0
2018-05-28,24.0,1.0
2018-05-29,29.0,1.0
2018-05-30,24.0,1.0
2018-05-31,24.0,1.0
2018-06-01,23.0,1.0
2018-06-02,14.0,
2018-06-03,9.0,
2018-06-04,27.0,
2018-06-05,27.0,
2018-06-06,24.0,
2018-06-07,38.0,
2018-06-08,32.0,
2018-06-09,5.0,
2018-06-10,6.0,
2018-06-11,24.0,
2018-06-12,34.0,
2018-06-13,38.0,
2018-06-14,32.0,
2018-06-15,25.0,
2018-06-16,7.0,
2018-06-17,10.0,
2018-06-18,25.0,
2018-06-19,29.0,
2018-06-20,25.0,
2018-06-21,28.0,
2018-06-22,25.0,
2018-06-23,11.0,
2018-06-24,5.0,
2018-06-25,25.0,
2018-06-26,19.0,
2018-06-27,30.0,
2018-06-28,32.0,
2018-06-29,46.0,
2018-06-30,17.0,
2018-07-01,8.0,
2018-07-02,26.0,
2018-07-03,28.0,
2018-07-04,24.0,
2018-07-05,26.0,
2018-07-06,22.0,
2018-07-07,12.0,
2018-07-08,10.0,
2018-07-09,32.0,
2018-07-10,22.0,
2018-07-11,22.0,
2018-07-12,29.0,
2018-07-13,31.0,
2018-07-14,8.0,
2018-07-15,4.0,
2018-07-16,22.0,
2018-07-17,19.0,
2018-07-18,26.0,
2018-07-19,32.0,
2018-07-20,22.0,
2018-07-21,17.0,
2018-07-22,9.0,
2018-07-23,26.0,
2018-07-24,26.0,
2018-07-25,29.0,
2018-07-26,38.0,
2018-07-27,36.0,
2018-07-28,9.0,
2018-07-29,8.0,
2018-07-30,37.0,
2018-07-31,56.0,
2018-08-01,38.0,
2018-08-02,37.0,
2018-08-03,35.0,
2018-08-04,14.0,
2018-08-05,9.0,
2018-08-06,58.0,
2018-08-07,45.0,
2018-08-08,30.0,
2018-08-09,56.0,1.0
2018-08-10,75.0,1.0
2018-08-11,14.0,1.0
2018-08-12,11.0,1.0
2018-08-13,47.0,1.0
2018-08-14,36.0,1.0
2018-08-15,9.0,1.0
2018-08-16,46.0,1.0
2018-08-17,49.0,1.0
2018-08-18,11.0,1.0
2018-08-19,9.0,1.0
2018-08-20,39.0,1.0
2018-08-21,33.0,1.0
2018-08-22,12.0,1.0
2018-08-23,36.0,1.0
2018-08-24,30.0,1.0
2018-08-25,6.0,1.0
2018-08-26,7.0,1.0
2018-08-27,32.0,1.0
2018-08-28,25.0,1.0
2018-08-29,31.0,1.0
2018-08-30,32.0,1.0
2018-08-31,31.0,1.0
2018-09-01,11.0,1.0
2018-09-02,9.0,1.0
2018-09-03,31.0,1.0
2018-09-04,34.0,1.0
2018-09-05,27.0,1.0
2018-09-06,27.0,1.0
2018-09-07,24.0,1.0
2018-09-08,11.0,1.0
2018-09-09,11.0,1.0
2018-09-10,28.0,1.0
2018-09-11,27.0,1.0
2018-09-12,27.0,1.0
2018-09-13,7.0,1.0
2018-09-14,24.0,1.0
2018-09-15,8.0,1.0
2018-09-16,8.0,1.0
2018-09-17,26.0,1.0
2018-09-18,27.0,1.0
2018-09-19,28.0,1.0
2018-09-20,15.0,1.0
2018-09-21,26.0,1.0
2018-09-22,9.0,1.0
2018-09-23,9.0,1.0
2018-09-24,22.0,1.0
2018-09-25,34.0,1.0
2018-09-26,23.0,1.0
2018-09-27,29.0,1.0
2018-09-28,21.0,1.0
2018-09-29,9.0,1.0
2018-09-30,10.0,1.0
2018-10-01,21.0,1.0
2018-10-02,11.0,1.0
2018-10-03,29.0,1.0
2018-10-04,26.0,1.0
2018-10-05,30.0,1.0
2018-10-06,9.0,1.0
2018-10-07,9.0,1.0
2018-10-08,20.0,1.0
2018-10-09,34.0,1.0
2018-10-10,29.0,1.0
2018-10-11,40.0,1.0
2018-10-12,34.0,1.0
2018-10-13,9.0,1.0
2018-10-14,6.0,1.0
2018-10-15,30.0,1.0
2018-10-16,29.0,1.0
2018-10-17,27.0,1.0
2018-10-18,12.0,1.0
2018-10-19,26.0,1.0
2018-10-20,14.0,1.0
2018-10-21,7.0,1.0
2018-10-22,31.0,1.0
2018-10-23,22.0,1.0
2018-10-24,22.0,1.0
2018-10-25,38.0,1.0
2018-10-26,31.0,1.0
2018-10-27,11.0,1.0
2018-10-28,5.0,1.0
2018-10-29,47.0,1.0
2018-10-30,33.0,1.0
2018-10-31,41.0,1.0
2018-11-01,31.0,1.0
2018-11-02,40.0,1.0
2018-11-03,14.0,1.0
2018-11-04,6.0,1.0
2018-11-05,42.0,1.0
2018-11-06,39.0,1.0
2018-11-07,14.0,1.0
2018-11-08,14.0,1.0
2018-11-09,20.0,1.0
2018-11-10,10.0,1.0
2018-11-11,3.0,1.0
2018-11-12,34.0,1.0
2018-11-13,29.0,1.0
2018-11-14,32.0,1.0
2018-11-15,32.0,1.0
2018-11-16,27.0,1.0
2018-11-17,12.0,1.0
2018-11-18,11.0,
2018-11-19,33.0,
2018-11-20,26.0,
2018-11-21,25.0,
2018-11-22,28.0,
2018-11-23,11.0,
2018-11-24,7.0,
2018-11-25,5.0,
2018-11-26,26.0,
2018-11-27,27.0,
2018-11-28,25.0,
2018-11-29,35.0,
2018-11-30,29.0,
2018-12-01,14.0,
2018-12-02,11.0,
2018-12-03,29.0,
2018-12-04,23.0,
2018-12-05,28.0,
2018-12-06,30.0,
2018-12-07,27.0,
2018-12-08,5.0,
2018-12-09,9.0,
2018-12-10,29.0,
2018-12-11,35.0,
2018-12-12,42.0,
2018-12-13,30.0,
2018-12-14,31.0,
2018-12-15,13.0,
2018-12-16,8.0,
2018-12-17,36.0,
2018-12-18,31.0,
2018-12-19,36.0,
2018-12-20,31.0,
2018-12-21,32.0,
2018-12-22,8.0,
2018-12-23,7.0,
2018-12-24,29.0,
2018-12-25,14.0,
2018-12-26,31.0,
2018-12-27,29.0,
2018-12-28,26.0,
2018-12-29,11.0,
2018-12-30,12.0,
2018-12-31,32.0,
2019-01-01,31.0,
2019-01-02,34.0,
2019-01-03,36.0,
2019-01-04,28.0,
2019-01-05,13.0,
2019-01-06,8.0,
2019-01-07,34.0,
2019-01-08,36.0,
2019-01-09,32.0,
2019-01-10,37.0,
2019-01-11,33.0,
2019-01-12,8.0,
2019-01-13,9.0,
2019-01-14,30.0,
2019-01-15,35.0,
2019-01-16,32.0,
2019-01-17,29.0,
2019-01-18,34.0,
2019-01-19,11.0,
2019-01-20,12.0,
2019-01-21,26.0,
2019-01-22,28.0,
2019-01-23,21.0,
2019-01-24,20.0,
2019-01-25,24.0,1.0
2019-01-26,6.0,1.0
2019-01-27,10.0,1.0
2019-01-28,26.0,1.0
2019-01-29,33.0,1.0
2019-01-30,30.0,1.0
2019-01-31,42.0,1.0
2019-02-01,52.0,1.0
2019-02-02,19.0,1.0
2019-02-03,9.0,1.0
2019-02-04,46.0,1.0
2019-02-05,39.0,1.0
2019-02-06,40.0,1.0
2019-02-07,43.0,1.0
2019-02-08,28.0,1.0
2019-02-09,12.0,1.0
2019-02-10,9.0,1.0
2019-02-11,37.0,1.0
2019-02-12,36.0,1.0
2019-02-13,34.0,1.0
2019-02-14,37.0,1.0
2019-02-15,44.0,1.0
2019-02-16,15.0,1.0
2019-02-17,7.0,1.0
2019-02-18,39.0,1.0
2019-02-19,39.0,1.0
2019-02-20,33.0,1.0
2019-02-21,41.0,1.0
2019-02-22,37.0,1.0
2019-02-23,14.0,1.0
2019-02-24,8.0,1.0
2019-02-25,32.0,1.0
2019-02-26,32.0,1.0
2019-02-27,27.0,1.0
2019-02-28,33.0,1.0
2019-03-01,35.0,1.0
2019-03-02,17.0,1.0
2019-03-03,9.0,1.0
2019-03-04,10.0,1.0
2019-03-05,40.0,1.0
2019-03-06,33.0,1.0
2019-03-07,31.0,1.0
2019-03-08,32.0,1.0
2019-03-09,9.0,1.0
2019-03-10,6.0,1.0
2019-03-11,35.0,1.0
2019-03-12,40.0,1.0
2019-03-13,40.0,1.0
2019-03-14,38.0,1.0
2019-03-15,48.0,1.0
2019-03-16,12.0,1.0
2019-03-17,8.0,1.0
2019-03-18,39.0,1.0
2019-03-19,42.0,1.0
2019-03-20,33.0,1.0
2019-03-21,16.0,1.0
2019-03-22,38.0,1.0
2019-03-23,17.0,1.0
2019-03-24,13.0,1.0
2019-03-25,34.0,1.0
2019-03-26,43.0,1.0
2019-03-27,45.0,1.0
2019-03-28,51.0,1.0
2019-03-29,56.0,1.0
2019-03-30,15.0,1.0
2019-03-31,11.0,1.0
2019-04-01,41.0,1.0
2019-04-02,51.0,1.0
2019-04-03,52.0,1.0
2019-04-04,53.0,1.0
2019-04-05,41.0,1.0
2019-04-06,14.0,1.0
2019-04-07,10.0,1.0
2019-04-08,30.0,1.0
2019-04-09,42.0,1.0
2019-04-10,37.0,1.0
2019-04-11,33.0,1.0
2019-04-12,41.0,1.0
2019-04-13,9.0,1.0
2019-04-14,9.0,1.0
2019-04-15,34.0,1.0
2019-04-16,35.0,1.0
2019-04-17,19.0,1.0
2019-04-18,37.0,1.0
2019-04-19,17.0,1.0
2019-04-20,16.0,1.0
2019-04-21,8.0,1.0
2019-04-22,34.0,1.0
2019-04-23,31.0,1.0
2019-04-24,35.0,1.0
2019-04-25,29.0,1.0
2019-04-26,27.0,1.0
2019-04-27,5.0,1.0
2019-04-28,8.0,1.0
2019-04-29,26.0,1.0
2019-04-30,30.0,1.0
2019-05-01,18.0,1.0
2019-05-02,32.0,1.0
2019-05-03,35.0,1.0
2019-05-04,11.0,1.0
2019-05-05,5.0,1.0
2019-05-06,44.0,
2019-05-07,41.0,
2019-05-08,32.0,
2019-05-09,32.0,
2019-05-10,60.0,
2019-05-11,12.0,
2019-05-12,9.0,
2019-05-13,49.0,
2019-05-14,33.0,
2019-05-15,42.0,
2019-05-16,41.0,
2019-05-17,41.0,
2019-05-18,8.0,
2019-05-19,9.0,
2019-05-20,71.0,
2019-05-21,59.0,
2019-05-22,49.0,
2019-05-23,67.0,
2019-05-24,57.0,
2019-05-25,17.0,
2019-05-26,7.0,
2019-05-27,56.0,
2019-05-28,39.0,
2019-05-29,49.0,
2019-05-30,45.0,
2019-05-31,50.0,
2019-06-01,19.0,
2019-06-02,8.0,
2019-06-03,45.0,
2019-06-04,31.0,
2019-06-05,16.0,
2019-06-06,51.0,
2019-06-07,39.0,
2019-06-08,6.0,
2019-06-09,9.0,
2019-06-10,39.0,
2019-06-11,31.0,
2019-06-12,31.0,
2019-06-13,31.0,
2019-06-14,29.0,
2019-06-15,18.0,
2019-06-16,11.0,
2019-06-17,36.0,
2019-06-18,30.0,
2019-06-19,35.0,
2019-06-20,38.0,
2019-06-21,33.0,
2019-06-22,9.0,
2019-06-23,9.0,
2019-06-24,48.0,
2019-06-25,44.0,
2019-06-26,36.0,
2019-06-27,42.0,
2019-06-28,47.0,
2019-06-29,15.0,
2019-06-30,7.0,
2019-07-01,31.0,
2019-07-02,44.0,
2019-07-03,42.0,
2019-07-04,38.0,
2019-07-05,57.0,
2019-07-06,15.0,
2019-07-07,5.0,
2019-07-08,61.0,
2019-07-09,36.0,
2019-07-10,41.0,
2019-07-11,32.0,
2019-07-12,21.0,
2019-07-13,14.0,1.0
2019-07-14,9.0,1.0
2019-07-15,41.0,1.0
2019-07-16,44.0,1.0
2019-07-17,38.0,1.0
2019-07-18,38.0,1.0
2019-07-19,41.0,1.0
2019-07-20,12.0,1.0
2019-07-21,10.0,1.0
2019-07-22,35.0,1.0
2019-07-23,41.0,1.0
2019-07-24,37.0,1.0
2019-07-25,40.0,1.0
2019-07-26,26.0,1.0
2019-07-27,11.0,1.0
2019-07-28,6.0,1.0
2019-07-29,42.0,1.0
2019-07-30,39.0,1.0
2019-07-31,41.0,1.0
2019-08-01,50.0,1.0
2019-08-02,57.0,1.0
2019-08-03,18.0,1.0
2019-08-04,8.0,1.0
2019-08-05,64.0,1.0
2019-08-06,37.0,1.0
2019-08-07,53.0,1.0
2019-08-08,52.0,1.0
2019-08-09,50.0,1.0
2019-08-10,14.0,1.0
2019-08-11,11.0,1.0
2019-08-12,14.0,1.0
2019-08-13,40.0,1.0
2019-08-14,38.0,1.0
2019-08-15,12.0,1.0
2019-08-16,39.0,1.0
2019-08-17,12.0,1.0
2019-08-18,13.0,1.0
2019-08-19,35.0,1.0
2019-08-20,37.0,1.0
2019-08-21,36.0,1.0
2019-08-22,48.0,1.0
2019-08-23,49.0,1.0
2019-08-24,8.0,1.0
2019-08-25,9.0,1.0
2019-08-26,60.0,1.0
2019-08-27,59.0,1.0
2019-08-28,38.0,1.0
2019-08-29,39.0,1.0
2019-08-30,48.0,1.0
2019-08-31,13.0,1.0
2019-09-01,8.0,1.0
2019-09-02,14.0,1.0
2019-09-03,46.0,1.0
2019-09-04,45.0,1.0
2019-09-05,35.0,1.0
2019-09-06,32.0,1.0
2019-09-07,20.0,1.0
2019-09-08,7.0,1.0
2019-09-09,31.0,1.0
2019-09-10,15.0,1.0
2019-09-11,36.0,1.0
2019-09-12,30.0,1.0
2019-09-13,40.0,1.0
2019-09-14,10.0,1.0
2019-09-15,12.0,1.0
2019-09-16,30.0,1.0
2019-09-17,34.0,1.0
2019-09-18,32.0,1.0
2019-09-19,37.0,1.0
2019-09-20,57.0,1.0
2019-09-21,11.0,1.0
2019-09-22,7.0,1.0
2019-09-23,53.0,1.0
2019-09-24,39.0,1.0
2019-09-25,49.0,1.0
2019-09-26,53.0,1.0
2019-09-27,52.0,1.0
2019-09-28,11.0,1.0
2019-09-29,7.0,1.0
2019-09-30,44.0,1.0
2019-10-01,56.0,1.0
2019-10-02,18.0,1.0
2019-10-03,50.0,1.0
2019-10-04,53.0,1.0
2019-10-05,20.0,1.0
2019-10-06,14.0,1.0
2019-10-07,38.0,1.0
2019-10-08,12.0,1.0
2019-10-09,55.0,1.0
2019-10-10,42.0,1.0
2019-10-11,43.0,1.0
2019-10-12,13.0,1.0
2019-10-13,14.0,1.0
2019-10-14,42.0,1.0
2019-10-15,40.0,1.0
2019-10-16,44.0,1.0
2019-10-17,35.0,1.0
2019-10-18,42.0,1.0
2019-10-19,15.0,1.0
2019-10-20,11.0,1.0
2019-10-21,18.0,1.0
2019-10-22,41.0,
2019-10-23,45.0,
2019-10-24,41.0,
2019-10-25,61.0,
2019-10-26,18.0,
2019-10-27,23.0,
2019-10-28,17.0,
2019-10-29,46.0,
2019-10-30,59.0,
2019-10-31,61.0,
2019-11-01,56.0,
2019-11-02,11.0,
2019-11-03,13.0,
2019-11-04,50.0,
2019-11-05,50.0,
2019-11-06,59.0,
2019-11-07,33.0,
2019-11-08,46.0,
2019-11-09,18.0,
2019-11-10,5.0,
2019-11-11,36.0,
2019-11-12,20.0,
2019-11-13,34.0,
2019-11-14,36.0,
2019-11-15,55.0,
2019-11-16,15.0,
2019-11-17,16.0,
2019-11-18,45.0,
2019-11-19,32.0,
2019-11-20,38.0,
2019-11-21,37.0,
2019-11-22,38.0,
2019-11-23,10.0,
2019-11-24,10.0,
2019-11-25,44.0,
2019-11-26,46.0,
2019-11-27,37.0,
2019-11-28,44.0,
2019-11-29,39.0,
2019-11-30,12.0,
2019-12-01,17.0,
2019-12-02,43.0,
2019-12-03,54.0,
2019-12-04,32.0,
2019-12-05,44.0,
2019-12-06,43.0,
2019-12-07,14.0,
2019-12-08,10.0,
2019-12-09,48.0,
2019-12-10,47.0,
2019-12-11,48.0,
2019-12-12,48.0,
2019-12-13,52.0,
2019-12-14,18.0,
2019-12-15,9.0,
2019-12-16,46.0,
2019-12-17,39.0,
2019-12-18,37.0,
2019-12-19,34.0,
2019-12-20,43.0,
2019-12-21,11.0,
2019-12-22,12.0,
2019-12-23,41.0,
2019-12-24,45.0,
2019-12-25,17.0,
2019-12-26,30.0,
2019-12-27,57.0,
2019-12-28,11.0,
2019-12-29,9.0,
2019-12-30,35.0,
2019-12-31,38.0,
2020-01-01,29.0,
2020-01-02,32.0,
2020-01-03,35.0,
2020-01-04,18.0,
2020-01-05,12.0,
2020-01-06,32.0,
2020-01-07,52.0,
2020-01-08,52.0,
2020-01-09,54.0,
2020-01-10,51.0,
2020-01-11,17.0,
2020-01-12,9.0,
2020-01-13,41.0,
2020-01-14,35.0,
2020-01-15,39.0,
2020-01-16,39.0,
2020-01-17,34.0,
2020-01-18,17.0,
2020-01-19,10.0,
2020-01-20,38.0,
2020-01-21,39.0,
2020-01-22,34.0,
2020-01-23,45.0,
2020-01-24,39.0,
2020-01-25,10.0,
2020-01-26,8.0,
2020-01-27,43.0,
2020-01-28,46.0,
2020-01-29,30.0,
2020-01-30,43.0,
2020-01-31,57.0,
2020-02-01,37.0,
2020-02-02,15.0,
2020-02-03,49.0,
2020-02-04,48.0,
2020-02-05,47.0,
2020-02-06,62.0,
2020-02-07,52.0,
2020-02-08,12.0,
2020-02-09,16.0,
2020-02-10,32.0,
2020-02-11,34.0,
2020-02-12,46.0,
2020-02-13,52.0,
2020-02-14,39.0,
2020-02-15,19.0,
2020-02-16,9.0,
2020-02-17,46.0,
2020-02-18,36.0,
2020-02-19,42.0,
2020-02-20,36.0,
2020-02-21,19.0,
2020-02-22,6.0,
2020-02-23,5.0,
2020-02-24,37.0,
2020-02-25,44.0,
2020-02-26,43.0,
2020-02-27,36.0,
2020-02-28,41.0,
2020-02-29,23.0,
2020-03-01,11.0,
2020-03-02,57.0,
2020-03-03,47.0,
2020-03-04,59.0,
2020-03-05,63.0,
2020-03-06,72.0,
2020-03-07,20.0,
2020-03-08,12.0,
2020-03-09,71.0,
2020-03-10,21.0,
2020-03-11,50.0,
2020-03-12,80.0,
2020-03-13,100.0,
2020-03-14,20.0,
2020-03-15,15.0,
2020-03-16,78.0,
2020-03-17,74.0,
2020-03-18,72.0,
2020-03-19,80.0,
2020-03-20,63.0,
2020-03-21,15.0,
2020-03-22,10.0,
2020-03-23,72.0,
2020-03-24,67.0,
2020-03-25,66.0,
2020-03-26,67.0,
2020-03-27,58.0,
2020-03-28,15.0,
2020-03-29,16.0,
2020-03-30,53.0,
2020-03-31,50.0,
2020-04-01,56.0,
2020-04-02,20.0,
2020-04-03,51.0,
2020-04-04,14.0,
2020-04-05,18.0,
2020-04-06,26.0,
2020-04-07,56.0,
