date,TITAN,overlap
2018-05-03,38.0,1.0
2018-05-04,40.0,1.0
2018-05-05,41.0,1.0
2018-05-06,39.0,1.0
2018-05-07,37.0,1.0
2018-05-08,37.0,1.0
2018-05-09,37.0,1.0
2018-05-10,39.0,1.0
2018-05-11,39.0,1.0
2018-05-12,41.0,1.0
2018-05-13,39.0,1.0
2018-05-14,35.0,1.0
2018-05-15,34.0,1.0
2018-05-16,33.0,1.0
2018-05-17,32.0,1.0
2018-05-18,33.0,1.0
2018-05-19,34.0,1.0
2018-05-20,37.0,1.0
2018-05-21,33.0,1.0
2018-05-22,33.0,1.0
2018-05-23,31.0,1.0
2018-05-24,32.0,1.0
2018-05-25,32.0,1.0
2018-05-26,33.0,1.0
2018-05-27,34.0,1.0
2018-05-28,34.0,1.0
2018-05-29,33.0,1.0
2018-05-30,33.0,1.0
2018-05-31,34.0,1.0
2018-06-01,32.0,1.0
2018-06-02,36.0,
2018-06-03,36.0,
2018-06-04,32.0,
2018-06-05,34.0,
2018-06-06,32.0,
2018-06-07,35.0,
2018-06-08,36.0,
2018-06-09,38.0,
2018-06-10,34.0,
2018-06-11,30.0,
2018-06-12,32.0,
2018-06-13,34.0,
2018-06-14,29.0,
2018-06-15,30.0,
2018-06-16,33.0,
2018-06-17,33.0,
2018-06-18,31.0,
2018-06-19,32.0,
2018-06-20,32.0,
2018-06-21,31.0,
2018-06-22,32.0,
2018-06-23,32.0,
2018-06-24,33.0,
2018-06-25,34.0,
2018-06-26,29.0,
2018-06-27,32.0,
2018-06-28,31.0,
2018-06-29,33.0,
2018-06-30,37.0,
2018-07-01,36.0,
2018-07-02,34.0,
2018-07-03,34.0,
2018-07-04,33.0,
2018-07-05,38.0,
2018-07-06,37.0,
2018-07-07,38.0,
2018-07-08,40.0,
2018-07-09,36.0,
2018-07-10,35.0,
2018-07-11,36.0,
2018-07-12,37.0,
2018-07-13,34.0,
2018-07-14,38.0,
2018-07-15,40.0,
2018-07-16,36.0,
2018-07-17,37.0,
2018-07-18,36.0,
2018-07-19,38.0,
2018-07-20,38.0,
2018-07-21,42.0,
2018-07-22,64.0,
2018-07-23,58.0,
2018-07-24,49.0,
2018-07-25,42.0,
2018-07-26,42.0,
2018-07-27,39.0,
2018-07-28,47.0,
2018-07-29,58.0,
2018-07-30,49.0,
2018-07-31,44.0,
2018-08-01,43.0,
2018-08-02,43.0,
2018-08-03,44.0,
2018-08-04,45.0,
2018-08-05,51.0,
2018-08-06,48.0,
2018-08-07,42.0,
2018-08-08,41.0,
2018-08-09,41.0,1.0
2018-08-10,39.0,1.0
2018-08-11,46.0,1.0
2018-08-12,48.0,1.0
2018-08-13,46.0,1.0
2018-08-14,41.0,1.0
2018-08-15,38.0,1.0
2018-08-16,38.0,1.0
2018-08-17,39.0,1.0
2018-08-18,42.0,1.0
2018-08-19,48.0,1.0
2018-08-20,47.0,1.0
2018-08-21,40.0,1.0
2018-08-22,39.0,1.0
2018-08-23,39.0,1.0
2018-08-24,38.0,1.0
2018-08-25,42.0,1.0
2018-08-26,50.0,1.0
2018-08-27,44.0,1.0
2018-08-28,39.0,1.0
2018-08-29,37.0,1.0
2018-08-30,39.0,1.0
2018-08-31,38.0,1.0
2018-09-01,40.0,1.0
2018-09-02,48.0,1.0
2018-09-03,47.0,1.0
2018-09-04,41.0,1.0
2018-09-05,39.0,1.0
2018-09-06,37.0,1.0
2018-09-07,37.0,1.0
2018-09-08,41.0,1.0
2018-09-09,50.0,1.0
2018-09-10,42.0,1.0
2018-09-11,38.0,1.0
2018-09-12,36.0,1.0
2018-09-13,36.0,1.0
2018-09-14,35.0,1.0
2018-09-15,39.0,1.0
2018-09-16,46.0,1.0
2018-09-17,43.0,1.0
2018-09-18,38.0,1.0
2018-09-19,38.0,1.0
2018-09-20,38.0,1.0
2018-09-21,40.0,1.0
2018-09-22,44.0,1.0
2018-09-23,51.0,1.0
2018-09-24,47.0,1.0
2018-09-25,40.0,1.0
2018-09-26,38.0,1.0
2018-09-27,38.0,1.0
2018-09-28,37.0,1.0
2018-09-29,39.0,1.0
2018-09-30,50.0,1.0
2018-10-01,46.0,1.0
2018-10-02,39.0,1.0
2018-10-03,38.0,1.0
2018-10-04,37.0,1.0
2018-10-05,38.0,1.0
2018-10-06,40.0,1.0
2018-10-07,44.0,1.0
2018-10-08,42.0,1.0
2018-10-09,40.0,1.0
2018-10-10,37.0,1.0
2018-10-11,35.0,1.0
2018-10-12,37.0,1.0
2018-10-13,41.0,1.0
2018-10-14,49.0,1.0
2018-10-15,47.0,1.0
2018-10-16,39.0,1.0
2018-10-17,38.0,1.0
2018-10-18,36.0,1.0
2018-10-19,39.0,1.0
2018-10-20,38.0,1.0
2018-10-21,42.0,1.0
2018-10-22,41.0,1.0
2018-10-23,35.0,1.0
2018-10-24,34.0,1.0
2018-10-25,32.0,1.0
2018-10-26,35.0,1.0
2018-10-27,36.0,1.0
2018-10-28,36.0,1.0
2018-10-29,34.0,1.0
2018-10-30,33.0,1.0
2018-10-31,33.0,1.0
2018-11-01,33.0,1.0
2018-11-02,35.0,1.0
2018-11-03,37.0,1.0
2018-11-04,38.0,1.0
2018-11-05,36.0,1.0
2018-11-06,35.0,1.0
2018-11-07,32.0,1.0
2018-11-08,34.0,1.0
2018-11-09,35.0,1.0
2018-11-10,38.0,1.0
2018-11-11,39.0,1.0
2018-11-12,38.0,1.0
2018-11-13,34.0,1.0
2018-11-14,36.0,1.0
2018-11-15,32.0,1.0
2018-11-16,36.0,1.0
2018-11-17,35.0,1.0
2018-11-18,39.0,
2018-11-19,33.0,
2018-11-20,32.0,
2018-11-21,32.0,
2018-11-22,34.0,
2018-11-23,33.0,
2018-11-24,36.0,
2018-11-25,35.0,
2018-11-26,34.0,
2018-11-27,32.0,
2018-11-28,30.0,
2018-11-29,30.0,
2018-11-30,32.0,
2018-12-01,32.0,
2018-12-02,36.0,
2018-12-03,32.0,
2018-12-04,32.0,
2018-12-05,31.0,
2018-12-06,32.0,
2018-12-07,35.0,
2018-12-08,35.0,
2018-12-09,33.0,
2018-12-10,33.0,
2018-12-11,32.0,
2018-12-12,34.0,
2018-12-13,32.0,
2018-12-14,35.0,
2018-12-15,32.0,
2018-12-16,32.0,
2018-12-17,32.0,
2018-12-18,33.0,
2018-12-19,31.0,
2018-12-20,30.0,
2018-12-21,31.0,
2018-12-22,35.0,
2018-12-23,34.0,
2018-12-24,33.0,
2018-12-25,32.0,
2018-12-26,34.0,
2018-12-27,35.0,
2018-12-28,36.0,
2018-12-29,37.0,
2018-12-30,36.0,
2018-12-31,34.0,
2019-01-01,33.0,
2019-01-02,39.0,
2019-01-03,38.0,
2019-01-04,53.0,
2019-01-05,41.0,
2019-01-06,42.0,
2019-01-07,38.0,
2019-01-08,34.0,
2019-01-09,36.0,
2019-01-10,36.0,
2019-01-11,40.0,
2019-01-12,41.0,
2019-01-13,38.0,
2019-01-14,35.0,
2019-01-15,34.0,
2019-01-16,33.0,
2019-01-17,34.0,
2019-01-18,35.0,
2019-01-19,36.0,
2019-01-20,35.0,
2019-01-21,30.0,
2019-01-22,33.0,
2019-01-23,33.0,
2019-01-24,32.0,
2019-01-25,34.0,1.0
2019-01-26,35.0,1.0
2019-01-27,34.0,1.0
2019-01-28,31.0,1.0
2019-01-29,32.0,1.0
2019-01-30,31.0,1.0
2019-01-31,30.0,1.0
2019-02-01,33.0,1.0
2019-02-02,33.0,1.0
2019-02-03,34.0,1.0
2019-02-04,34.0,1.0
2019-02-05,33.0,1.0
2019-02-06,33.0,1.0
2019-02-07,34.0,1.0
2019-02-08,36.0,1.0
2019-02-09,36.0,1.0
2019-02-10,36.0,1.0
2019-02-11,32.0,1.0
2019-02-12,32.0,1.0
2019-02-13,31.0,1.0
2019-02-14,30.0,1.0
2019-02-15,33.0,1.0
2019-02-16,33.0,1.0
2019-02-17,35.0,1.0
2019-02-18,30.0,1.0
2019-02-19,31.0,1.0
2019-02-20,30.0,1.0
2019-02-21,30.0,1.0
2019-02-22,34.0,1.0
2019-02-23,35.0,1.0
2019-02-24,33.0,1.0
2019-02-25,32.0,1.0
2019-02-26,29.0,1.0
2019-02-27,30.0,1.0
2019-02-28,30.0,1.0
2019-03-01,33.0,1.0
2019-03-02,32.0,1.0
2019-03-03,33.0,1.0
2019-03-04,30.0,1.0
2019-03-05,30.0,1.0
2019-03-06,32.0,1.0
2019-03-07,34.0,1.0
2019-03-08,33.0,1.0
2019-03-09,35.0,1.0
2019-03-10,34.0,1.0
2019-03-11,31.0,1.0
2019-03-12,29.0,1.0
2019-03-13,29.0,1.0
2019-03-14,30.0,1.0
2019-03-15,30.0,1.0
2019-03-16,32.0,1.0
2019-03-17,31.0,1.0
2019-03-18,29.0,1.0
2019-03-19,31.0,1.0
2019-03-20,30.0,1.0
2019-03-21,29.0,1.0
2019-03-22,31.0,1.0
2019-03-23,32.0,1.0
2019-03-24,33.0,1.0
2019-03-25,29.0,1.0
2019-03-26,31.0,1.0
2019-03-27,31.0,1.0
2019-03-28,32.0,1.0
2019-03-29,37.0,1.0
2019-03-30,34.0,1.0
2019-03-31,34.0,1.0
2019-04-01,32.0,1.0
2019-04-02,31.0,1.0
2019-04-03,31.0,1.0
2019-04-04,31.0,1.0
2019-04-05,34.0,1.0
2019-04-06,32.0,1.0
2019-04-07,34.0,1.0
2019-04-08,32.0,1.0
2019-04-09,30.0,1.0
2019-04-10,29.0,1.0
2019-04-11,31.0,1.0
2019-04-12,29.0,1.0
2019-04-13,32.0,1.0
2019-04-14,31.0,1.0
2019-04-15,32.0,1.0
2019-04-16,33.0,1.0
2019-04-17,30.0,1.0
2019-04-18,31.0,1.0
2019-04-19,33.0,1.0
2019-04-20,33.0,1.0
2019-04-21,34.0,1.0
2019-04-22,32.0,1.0
2019-04-23,31.0,1.0
2019-04-24,32.0,1.0
2019-04-25,32.0,1.0
2019-04-26,32.0,1.0
2019-04-27,36.0,1.0
2019-04-28,49.0,1.0
2019-04-29,44.0,1.0
2019-04-30,40.0,1.0
2019-05-01,38.0,1.0
2019-05-02,38.0,1.0
2019-05-03,36.0,1.0
2019-05-04,38.0,1.0
2019-05-05,46.0,1.0
2019-05-06,39.0,
2019-05-07,39.0,
2019-05-08,38.0,
2019-05-09,36.0,
2019-05-10,36.0,
2019-05-11,41.0,
2019-05-12,48.0,
2019-05-13,44.0,
2019-05-14,39.0,
2019-05-15,38.0,
2019-05-16,36.0,
2019-05-17,37.0,
2019-05-18,39.0,
2019-05-19,46.0,
2019-05-20,45.0,
2019-05-21,41.0,
2019-05-22,37.0,
2019-05-23,36.0,
2019-05-24,36.0,
2019-05-25,41.0,
2019-05-26,53.0,
2019-05-27,58.0,
2019-05-28,49.0,
2019-05-29,43.0,
2019-05-30,43.0,
2019-05-31,43.0,
2019-06-01,45.0,
2019-06-02,63.0,
2019-06-03,58.0,
2019-06-04,46.0,
2019-06-05,43.0,
2019-06-06,41.0,
2019-06-07,41.0,
2019-06-08,43.0,
2019-06-09,54.0,
2019-06-10,53.0,
2019-06-11,43.0,
2019-06-12,41.0,
2019-06-13,39.0,
2019-06-14,37.0,
2019-06-15,40.0,
2019-06-16,48.0,
2019-06-17,56.0,
2019-06-18,46.0,
2019-06-19,41.0,
2019-06-20,41.0,
2019-06-21,43.0,
2019-06-22,43.0,
2019-06-23,50.0,
2019-06-24,55.0,
2019-06-25,47.0,
2019-06-26,44.0,
2019-06-27,43.0,
2019-06-28,43.0,
2019-06-29,43.0,
2019-06-30,53.0,
2019-07-01,55.0,
2019-07-02,48.0,
2019-07-03,43.0,
2019-07-04,45.0,
2019-07-05,47.0,
2019-07-06,43.0,
2019-07-07,44.0,
2019-07-08,43.0,
2019-07-09,43.0,
2019-07-10,39.0,
2019-07-11,40.0,
2019-07-12,40.0,
2019-07-13,41.0,1.0
2019-07-14,40.0,1.0
2019-07-15,39.0,1.0
2019-07-16,37.0,1.0
2019-07-17,38.0,1.0
2019-07-18,37.0,1.0
2019-07-19,37.0,1.0
2019-07-20,39.0,1.0
2019-07-21,40.0,1.0
2019-07-22,36.0,1.0
2019-07-23,36.0,1.0
2019-07-24,34.0,1.0
2019-07-25,36.0,1.0
2019-07-26,34.0,1.0
2019-07-27,36.0,1.0
2019-07-28,37.0,1.0
2019-07-29,35.0,1.0
2019-07-30,33.0,1.0
2019-07-31,35.0,1.0
2019-08-01,33.0,1.0
2019-08-02,36.0,1.0
2019-08-03,39.0,1.0
2019-08-04,37.0,1.0
2019-08-05,36.0,1.0
2019-08-06,40.0,1.0
2019-08-07,37.0,1.0
2019-08-08,36.0,1.0
2019-08-09,36.0,1.0
2019-08-10,38.0,1.0
2019-08-11,37.0,1.0
2019-08-12,37.0,1.0
2019-08-13,36.0,1.0
2019-08-14,34.0,1.0
2019-08-15,36.0,1.0
2019-08-16,34.0,1.0
2019-08-17,35.0,1.0
2019-08-18,37.0,1.0
2019-08-19,34.0,1.0
2019-08-20,35.0,1.0
2019-08-21,33.0,1.0
2019-08-22,33.0,1.0
2019-08-23,33.0,1.0
2019-08-24,35.0,1.0
2019-08-25,35.0,1.0
2019-08-26,33.0,1.0
2019-08-27,32.0,1.0
2019-08-28,31.0,1.0
2019-08-29,31.0,1.0
2019-08-30,31.0,1.0
2019-08-31,32.0,1.0
2019-09-01,33.0,1.0
2019-09-02,31.0,1.0
2019-09-03,31.0,1.0
2019-09-04,40.0,1.0
2019-09-05,34.0,1.0
2019-09-06,33.0,1.0
2019-09-07,36.0,1.0
2019-09-08,37.0,1.0
2019-09-09,32.0,1.0
2019-09-10,32.0,1.0
2019-09-11,32.0,1.0
2019-09-12,33.0,1.0
2019-09-13,32.0,1.0
2019-09-14,34.0,1.0
2019-09-15,36.0,1.0
2019-09-16,32.0,1.0
2019-09-17,32.0,1.0
2019-09-18,31.0,1.0
2019-09-19,32.0,1.0
2019-09-20,33.0,1.0
2019-09-21,35.0,1.0
2019-09-22,32.0,1.0
2019-09-23,32.0,1.0
2019-09-24,31.0,1.0
2019-09-25,31.0,1.0
2019-09-26,32.0,1.0
2019-09-27,32.0,1.0
2019-09-28,35.0,1.0
2019-09-29,34.0,1.0
2019-09-30,32.0,1.0
2019-10-01,31.0,1.0
2019-10-02,31.0,1.0
2019-10-03,33.0,1.0
2019-10-04,36.0,1.0
2019-10-05,38.0,1.0
2019-10-06,36.0,1.0
2019-10-07,34.0,1.0
2019-10-08,30.0,1.0
2019-10-09,33.0,1.0
2019-10-10,31.0,1.0
2019-10-11,32.0,1.0
2019-10-12,33.0,1.0
2019-10-13,33.0,1.0
2019-10-14,32.0,1.0
2019-10-15,32.0,1.0
2019-10-16,33.0,1.0
2019-10-17,30.0,1.0
2019-10-18,34.0,1.0
2019-10-19,33.0,1.0
2019-10-20,34.0,1.0
2019-10-21,30.0,1.0
2019-10-22,30.0,
2019-10-23,32.0,
2019-10-24,30.0,
2019-10-25,32.0,
2019-10-26,32.0,
2019-10-27,31.0,
2019-10-28,31.0,
2019-10-29,33.0,
2019-10-30,29.0,
2019-10-31,31.0,
2019-11-01,33.0,
2019-11-02,32.0,
2019-11-03,34.0,
2019-11-04,33.0,
2019-11-05,35.0,
2019-11-06,39.0,
2019-11-07,36.0,
2019-11-08,35.0,
2019-11-09,33.0,
2019-11-10,32.0,
2019-11-11,32.0,
2019-11-12,31.0,
2019-11-13,30.0,
2019-11-14,29.0,
2019-11-15,31.0,
2019-11-16,32.0,
2019-11-17,34.0,
2019-11-18,31.0,
2019-11-19,33.0,
2019-11-20,32.0,
2019-11-21,32.0,
2019-11-22,33.0,
2019-11-23,33.0,
2019-11-24,33.0,
2019-11-25,33.0,
2019-11-26,32.0,
2019-11-27,32.0,
2019-11-28,32.0,
2019-11-29,34.0,
2019-11-30,34.0,
2019-12-01,31.0,
2019-12-02,33.0,
2019-12-03,33.0,
2019-12-04,33.0,
2019-12-05,36.0,
2019-12-06,34.0,
2019-12-07,33.0,
2019-12-08,33.0,
2019-12-09,31.0,
2019-12-10,31.0,
2019-12-11,30.0,
2019-12-12,28.0,
2019-12-13,31.0,
2019-12-14,31.0,
2019-12-15,34.0,
2019-12-16,30.0,
2019-12-17,31.0,
2019-12-18,30.0,
2019-12-19,31.0,
2019-12-20,30.0,
2019-12-21,32.0,
2019-12-22,32.0,
2019-12-23,31.0,
2019-12-24,31.0,
2019-12-25,31.0,
2019-12-26,33.0,
2019-12-27,33.0,
2019-12-28,32.0,
2019-12-29,34.0,
2019-12-30,32.0,
2019-12-31,30.0,
2020-01-01,31.0,
2020-01-02,34.0,
2020-01-03,34.0,
2020-01-04,34.0,
2020-01-05,39.0,
2020-01-06,36.0,
2020-01-07,34.0,
2020-01-08,33.0,
2020-01-09,32.0,
2020-01-10,32.0,
2020-01-11,34.0,
2020-01-12,42.0,
2020-01-13,34.0,
2020-01-14,35.0,
2020-01-15,32.0,
2020-01-16,32.0,
2020-01-17,33.0,
2020-01-18,33.0,
2020-01-19,39.0,
2020-01-20,33.0,
2020-01-21,31.0,
2020-01-22,30.0,
2020-01-23,31.0,
2020-01-24,31.0,
2020-01-25,32.0,
2020-01-26,30.0,
2020-01-27,30.0,
2020-01-28,31.0,
2020-01-29,31.0,
2020-01-30,30.0,
2020-01-31,30.0,
2020-02-01,33.0,
2020-02-02,33.0,
2020-02-03,31.0,
2020-02-04,33.0,
2020-02-05,35.0,
2020-02-06,35.0,
2020-02-07,33.0,
2020-02-08,33.0,
2020-02-09,32.0,
2020-02-10,31.0,
2020-02-11,31.0,
2020-02-12,32.0,
2020-02-13,31.0,
2020-02-14,33.0,
2020-02-15,33.0,
2020-02-16,33.0,
2020-02-17,31.0,
2020-02-18,31.0,
2020-02-19,33.0,
2020-02-20,31.0,
2020-02-21,32.0,
2020-02-22,31.0,
2020-02-23,33.0,
2020-02-24,31.0,
2020-02-25,30.0,
2020-02-26,29.0,
2020-02-27,31.0,
2020-02-28,31.0,
2020-02-29,33.0,
2020-03-01,33.0,
2020-03-02,30.0,
2020-03-03,31.0,
2020-03-04,31.0,
2020-03-05,33.0,
2020-03-06,31.0,
2020-03-07,31.0,
2020-03-08,32.0,
2020-03-09,31.0,
2020-03-10,29.0,
2020-03-11,29.0,
2020-03-12,29.0,
2020-03-13,28.0,
2020-03-14,31.0,
2020-03-15,31.0,
2020-03-16,29.0,
2020-03-17,28.0,
2020-03-18,29.0,
2020-03-19,29.0,
2020-03-20,28.0,
2020-03-21,29.0,
2020-03-22,31.0,
2020-03-23,30.0,
2020-03-24,29.0,
2020-03-25,28.0,
2020-03-26,28.0,
2020-03-27,30.0,
2020-03-28,29.0,
2020-03-29,31.0,
2020-03-30,31.0,
2020-03-31,31.0,
2020-04-01,29.0,
2020-04-02,30.0,
2020-04-03,35.0,
2020-04-04,34.0,
2020-04-05,35.0,
2020-04-06,33.0,
2020-04-07,33.0,
